,power(kW),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,month,weekday,day,tire_type_All-year tires,tire_type_Summer tires,tire_type_Winter tires,driving_style_Fast,driving_style_Moderate,driving_style_Normal,trip_distance(km)
202,132.0,18.78,1.0,1.0,1.0,15.529999999999987,0.0,1.0,12.0,5.0,8.0,1,0,0,0,1,0,10.0
203,85.0,1.5,0.0,1.0,1.0,16.91499999999999,0.0,1.0,2.0,0.0,4.0,0,0,1,0,0,1,44.0
204,150.0,25.37,1.0,1.0,0.0,19.209999999999987,0.0,0.0,1.0,1.0,4.0,0,0,1,0,0,1,102.0
205,85.0,1.64,1.0,1.0,1.0,15.259999999999986,0.0,0.0,9.0,0.0,19.0,0,1,0,0,0,1,20.0
206,85.0,9.76,0.0,1.0,1.0,10.949999999999985,0.0,1.0,4.0,0.0,29.0,0,1,0,0,0,1,85.0
207,85.0,8.56,0.0,1.0,0.0,12.199999999999985,0.0,0.0,6.0,4.0,1.0,0,1,0,0,1,0,85.0
208,35.0,14.35,1.0,0.0,1.0,11.699999999999985,0.0,0.0,8.0,2.0,3.0,0,0,1,0,0,1,113.0
209,111.0,6.1,1.0,1.0,0.0,13.609999999999985,0.0,0.0,8.0,1.0,19.0,0,1,0,0,0,1,42.0
210,35.0,5.4,1.0,1.0,1.0,13.689999999999985,0.0,1.0,4.0,3.0,12.0,0,1,0,0,0,1,42.0
211,49.0,5.15,1.0,0.0,1.0,14.424999999999986,0.0,0.0,12.0,5.0,24.0,0,0,1,0,0,1,32.2
212,60.0,18.9,1.0,0.0,1.0,20.099999999999987,1.0,0.0,1.0,1.0,12.0,0,0,1,0,0,1,79.0
213,111.0,1.63,1.0,0.0,1.0,15.929999999999986,0.0,1.0,2.0,1.0,9.0,0,0,1,0,0,1,22.0
214,85.0,16.36,0.0,1.0,1.0,11.074999999999985,0.0,0.0,8.0,3.0,15.0,0,1,0,0,0,1,71.0
215,100.0,23.0,0.0,1.0,0.0,15.034999999999986,1.0,0.0,11.0,0.0,29.0,1,0,0,0,0,1,93.0
216,278.0,27.0,1.0,1.0,1.0,17.909999999999986,0.0,0.0,6.0,1.0,12.0,0,1,0,0,1,0,240.0
217,85.0,1.94,1.0,1.0,1.0,14.524999999999986,0.0,0.0,6.0,2.0,10.0,0,1,0,0,0,1,22.0
218,100.0,15.0,0.0,1.0,0.0,12.489999999999986,1.0,0.0,9.0,4.0,13.0,0,1,0,0,0,0,89.0
219,35.0,6.4,1.0,1.0,1.0,15.894999999999985,0.0,1.0,4.0,2.0,21.0,0,1,0,0,0,1,41.0
220,35.0,6.2,1.0,1.0,1.0,15.184999999999985,0.0,0.0,9.0,0.0,1.0,0,1,0,0,0,1,42.0
221,85.0,20.13,0.0,1.0,1.0,13.479999999999986,0.0,0.0,3.0,6.0,27.0,0,0,1,0,1,0,165.0
222,49.0,11.4,1.0,1.0,1.0,12.154999999999985,0.0,0.0,6.0,6.0,3.0,0,1,0,0,0,1,94.1
223,35.0,6.5,1.0,1.0,1.0,13.614999999999984,0.0,1.0,1.0,2.0,15.0,0,0,1,0,0,1,43.0
224,111.0,6.1,1.0,0.0,0.0,17.724999999999984,1.0,0.0,7.0,5.0,27.0,0,1,0,0,0,1,30.0
225,35.0,6.4,1.0,1.0,1.0,17.784999999999986,0.0,0.0,7.0,2.0,26.0,0,1,0,0,0,1,42.0
226,150.0,30.0,1.0,1.0,0.0,16.564999999999987,0.0,0.0,9.0,4.0,27.0,0,1,0,1,0,0,172.0
227,85.0,3.1,0.0,0.0,1.0,15.944999999999986,0.0,1.0,10.0,0.0,30.0,0,1,0,0,1,0,81.0
228,60.0,25.1,1.0,1.0,1.0,16.819999999999986,1.0,0.0,2.0,0.0,10.0,0,0,1,0,0,1,70.0
229,85.0,4.22,1.0,1.0,1.0,20.369999999999987,0.0,1.0,3.0,1.0,31.0,0,0,1,0,1,0,20.0
230,85.0,0.3,1.0,0.0,0.0,17.799999999999986,0.0,0.0,8.0,1.0,8.0,0,1,0,0,1,0,2.0
231,85.0,18.29,1.0,1.0,1.0,13.149999999999986,0.0,0.0,4.0,0.0,22.0,0,1,0,0,0,1,155.0
232,35.0,9.3,0.0,0.0,1.0,12.839999999999986,0.0,0.0,7.0,6.0,23.0,0,1,0,1,0,0,67.0
233,35.0,6.4,1.0,1.0,1.0,14.559999999999986,0.0,1.0,11.0,3.0,15.0,0,0,1,0,0,1,42.0
234,88.0,9.41,0.0,1.0,1.0,14.219999999999985,1.0,0.0,3.0,2.0,27.0,0,0,1,0,1,0,63.0
235,88.0,10.78,0.0,0.0,0.0,12.689999999999985,0.0,0.0,9.0,6.0,16.0,0,1,0,0,1,0,88.5
236,85.0,7.23,1.0,0.0,1.0,11.739999999999986,0.0,0.0,8.0,0.0,9.0,0,1,0,0,0,1,64.0
237,88.0,10.74,0.0,1.0,1.0,13.649999999999986,1.0,1.0,2.0,2.0,26.0,0,0,1,0,1,0,66.0
238,111.0,9.2,1.0,1.0,1.0,15.664999999999985,0.0,1.0,10.0,4.0,18.0,0,1,0,0,0,1,60.0
239,80.0,0.1,0.0,0.0,0.0,13.864999999999986,0.0,0.0,3.0,3.0,12.0,1,0,0,0,0,1,1.2
240,315.0,26.1,1.0,1.0,0.0,19.254999999999985,0.0,0.0,10.0,4.0,18.0,0,1,0,0,1,0,125.0
241,85.0,5.18,1.0,0.0,1.0,21.154999999999987,1.0,1.0,10.0,1.0,31.0,0,0,1,0,0,1,32.0
242,60.0,13.6,0.0,0.0,1.0,16.749999999999986,1.0,0.0,4.0,3.0,26.0,0,1,0,0,0,1,101.0
243,100.0,5.0,0.0,1.0,0.0,16.389999999999986,1.0,0.0,6.0,1.0,7.0,1,0,0,0,0,1,69.0
244,132.0,11.03,1.0,1.0,1.0,16.494999999999987,0.0,0.0,10.0,0.0,9.0,0,1,0,0,1,0,63.0
245,80.0,4.6,0.0,0.0,0.0,16.50499999999999,0.0,0.0,1.0,4.0,3.0,1,0,0,0,0,1,29.7
246,111.0,3.7,1.0,0.0,0.0,17.294999999999987,0.0,0.0,11.0,0.0,18.0,0,0,1,0,1,0,23.9
247,88.0,19.9,0.0,1.0,1.0,16.644999999999985,1.0,1.0,11.0,5.0,28.0,0,0,1,0,1,0,109.0
248,315.0,57.8,1.0,1.0,0.0,21.964999999999986,0.0,0.0,11.0,2.0,20.0,0,1,0,0,1,0,54.0
249,35.0,5.9,1.0,1.0,1.0,21.724999999999987,0.0,0.0,2.0,3.0,25.0,0,0,1,0,0,1,43.0
250,85.0,4.43,1.0,0.0,1.0,14.009999999999987,1.0,0.0,9.0,0.0,19.0,0,1,0,0,0,1,31.0
251,111.0,0.75,1.0,0.0,1.0,7.584999999999986,0.0,1.0,8.0,5.0,12.0,0,1,0,0,0,1,86.0
252,88.0,10.28,1.0,1.0,1.0,6.039999999999986,0.0,0.0,6.0,2.0,3.0,0,1,0,0,1,0,91.7
253,100.0,12.0,0.0,1.0,0.0,12.554999999999986,1.0,0.0,8.0,3.0,13.0,0,0,1,0,0,1,86.0
254,35.0,7.5,1.0,1.0,1.0,15.879999999999985,0.0,1.0,2.0,4.0,20.0,0,0,1,0,0,1,42.0
255,60.0,14.4,1.0,0.0,1.0,17.039999999999985,1.0,0.0,12.0,6.0,22.0,0,0,1,0,0,1,106.0
256,49.0,11.47,1.0,0.0,1.0,14.934999999999985,0.0,0.0,1.0,1.0,28.0,0,0,1,0,0,1,84.0
257,85.0,1.64,1.0,0.0,1.0,13.674999999999986,0.0,0.0,3.0,0.0,14.0,0,0,1,0,1,0,12.0
258,85.0,3.78,1.0,1.0,1.0,16.299999999999986,0.0,0.0,12.0,0.0,19.0,0,0,1,0,0,1,20.0
259,49.0,6.47,1.0,0.0,1.0,16.189999999999987,0.0,0.0,5.0,6.0,8.0,0,1,0,0,0,1,48.0
260,85.0,10.37,1.0,1.0,1.0,12.439999999999987,1.0,0.0,7.0,1.0,12.0,0,1,0,0,0,1,91.0
261,49.0,9.75,1.0,0.0,1.0,11.299999999999986,0.0,0.0,6.0,6.0,28.0,0,1,0,0,0,1,94.0
262,111.0,11.8,1.0,0.0,1.0,11.744999999999987,0.0,0.0,6.0,5.0,21.0,0,1,0,0,0,1,96.0
263,80.0,17.7,0.0,0.0,0.0,13.289999999999987,0.0,0.0,2.0,3.0,20.0,1,0,0,0,0,1,0.7
264,88.0,16.09,1.0,1.0,1.0,13.724999999999987,0.0,0.0,11.0,3.0,7.0,0,1,0,0,1,0,122.3
265,88.0,4.32,1.0,0.0,0.0,13.644999999999989,0.0,0.0,12.0,1.0,24.0,0,1,0,0,1,0,30.6
266,150.0,37.6,1.0,1.0,1.0,18.419999999999987,0.0,1.0,3.0,0.0,19.0,0,0,1,0,0,1,131.0
267,111.0,2.5,1.0,0.0,0.0,18.364999999999988,0.0,0.0,8.0,4.0,23.0,0,1,0,0,1,0,24.1
268,85.0,3.28,0.0,0.0,1.0,13.509999999999987,0.0,1.0,3.0,4.0,23.0,0,0,1,0,1,0,21.0
269,49.0,5.59,1.0,0.0,1.0,12.169999999999987,0.0,0.0,9.0,3.0,26.0,0,1,0,0,0,1,49.3
270,49.0,8.12,1.0,0.0,1.0,13.374999999999988,0.0,0.0,2.0,1.0,11.0,0,0,1,0,0,1,52.7
271,111.0,0.3,1.0,0.0,0.0,16.78999999999999,0.0,0.0,10.0,2.0,30.0,0,0,1,0,1,0,3.2
272,111.0,10.7,1.0,1.0,1.0,17.31499999999999,0.0,1.0,3.0,1.0,28.0,0,1,0,0,0,1,65.0
273,85.0,3.8,1.0,1.0,1.0,17.62999999999999,0.0,0.0,12.0,0.0,4.0,0,0,1,0,1,0,20.0
274,278.0,33.0,0.0,1.0,1.0,19.00499999999999,0.0,0.0,6.0,1.0,11.0,0,1,0,0,0,1,245.0
275,278.0,16.0,1.0,0.0,1.0,21.579999999999988,0.0,0.0,4.0,2.0,15.0,0,0,1,0,0,1,60.0
276,49.0,9.63,1.0,1.0,1.0,19.134999999999987,0.0,0.0,9.0,6.0,18.0,0,1,0,0,0,1,90.6
277,111.0,9.2,1.0,1.0,0.0,16.694999999999986,0.0,0.0,12.0,3.0,3.0,0,0,1,0,1,0,52.8
278,49.0,5.67,1.0,0.0,1.0,16.107206638740067,0.0,0.0,11.0,0.0,14.0,0,0,1,0,0,1,23.2
279,49.0,9.02,1.0,0.0,1.0,16.107206638740067,0.0,0.0,3.0,5.0,24.0,0,0,1,0,0,1,71.7
280,85.0,3.32,1.0,1.0,1.0,14.58999999999999,0.0,0.0,5.0,0.0,9.0,0,1,0,0,1,0,20.0
281,80.0,3.6,0.0,0.0,0.0,16.34999999999999,0.0,0.0,10.0,0.0,21.0,1,0,0,0,0,1,22.6
282,49.0,6.0,0.0,1.0,1.0,14.21999999999999,0.0,0.0,4.0,0.0,21.0,0,1,0,0,0,1,114.4
283,85.0,10.18,0.0,1.0,0.0,13.81999999999999,0.0,1.0,11.0,4.0,24.0,0,0,1,0,1,0,83.0
284,35.0,12.5,1.0,1.0,1.0,17.414999999999992,0.0,1.0,1.0,6.0,13.0,0,0,1,0,0,1,64.0
285,278.0,12.0,1.0,0.0,1.0,20.77999999999999,0.0,0.0,10.0,0.0,5.0,0,1,0,0,0,1,104.0
286,49.0,7.93,1.0,0.0,1.0,18.95999999999999,0.0,0.0,12.0,0.0,17.0,0,0,1,0,0,1,49.9
287,80.0,1.7,0.0,0.0,0.0,15.04499999999999,0.0,0.0,4.0,2.0,15.0,1,0,0,0,0,1,11.6
288,35.0,5.8,1.0,1.0,1.0,14.004999999999988,0.0,0.0,6.0,1.0,7.0,0,0,1,1,0,0,42.0
289,111.0,7.4,1.0,1.0,1.0,16.43999999999999,0.0,0.0,11.0,0.0,16.0,0,0,1,0,1,0,49.5
290,35.0,10.3,1.0,0.0,1.0,16.78999999999999,0.0,0.0,7.0,6.0,17.0,0,0,1,1,0,0,71.0
291,150.0,11.63,1.0,1.0,1.0,15.379999999999988,0.0,1.0,4.0,2.0,25.0,0,1,0,0,0,1,86.0
292,85.0,14.48,1.0,1.0,1.0,14.474999999999989,1.0,0.0,9.0,4.0,2.0,0,1,0,0,0,1,114.0
293,88.0,1.99,0.0,0.0,0.0,15.64999999999999,0.0,0.0,10.0,3.0,31.0,1,0,0,0,0,1,10.7
294,111.0,9.1,1.0,1.0,0.0,16.29999999999999,0.0,0.0,8.0,5.0,31.0,0,1,0,0,0,1,65.0
295,88.0,15.2,0.0,0.0,0.0,13.054999999999989,0.0,0.0,8.0,2.0,1.0,0,1,0,0,1,0,125.5
296,111.0,12.8,1.0,1.0,1.0,12.719999999999988,0.0,0.0,7.0,0.0,24.0,0,1,0,0,0,1,96.0
297,49.0,5.93,1.0,0.0,1.0,12.68999999999999,0.0,0.0,7.0,0.0,23.0,0,1,0,0,0,1,49.2
298,132.0,7.8,1.0,1.0,1.0,14.739999999999991,0.0,0.0,9.0,1.0,12.0,0,0,0,0,0,1,67.0
299,132.0,15.0,1.0,0.0,0.0,21.36999999999999,0.0,1.0,12.0,2.0,2.0,1,0,0,0,0,1,30.0
300,278.0,43.0,1.0,1.0,1.0,26.42499999999999,0.0,0.0,12.0,4.0,14.0,0,0,1,0,0,1,179.0
301,150.0,31.01,1.0,1.0,1.0,22.17499999999999,0.0,0.0,6.0,3.0,21.0,0,1,0,1,0,0,158.0
302,49.0,5.3,0.0,1.0,1.0,14.59999999999999,0.0,0.0,5.0,5.0,1.0,0,1,0,0,0,1,53.7
303,49.0,7.66,1.0,0.0,1.0,13.409999999999991,0.0,0.0,12.0,4.0,21.0,0,0,1,0,0,1,53.1
304,111.0,6.1,1.0,1.0,1.0,14.309999999999992,0.0,0.0,8.0,4.0,24.0,0,1,0,0,0,1,43.0
305,88.0,17.75,0.0,0.0,0.0,13.58499999999999,0.0,0.0,4.0,4.0,20.0,0,1,0,0,1,0,136.8
306,35.0,10.3,1.0,1.0,1.0,16.589999999999993,0.0,1.0,1.0,6.0,21.0,0,0,1,0,0,1,51.0
307,85.0,1.7,1.0,0.0,1.0,14.249999999999993,0.0,0.0,5.0,1.0,23.0,0,1,0,0,1,0,21.0
308,150.0,27.06,1.0,1.0,1.0,15.934999999999993,0.0,1.0,1.0,4.0,11.0,0,0,1,0,0,1,75.0
309,111.0,7.8,1.0,0.0,0.0,21.319999999999993,0.0,0.0,10.0,4.0,2.0,0,1,0,0,1,0,51.8
310,49.0,6.59,1.0,0.0,1.0,16.189999999999994,0.0,0.0,1.0,4.0,29.0,0,0,1,0,0,1,49.5
311,111.0,15.5,1.0,0.0,1.0,14.329999999999993,0.0,1.0,9.0,0.0,7.0,0,1,0,0,0,1,101.0
312,88.0,14.62,1.0,1.0,1.0,13.649999999999991,0.0,0.0,8.0,4.0,2.0,0,1,0,0,1,0,122.3
313,60.0,9.77,1.0,0.0,0.0,16.354999999999993,1.0,0.0,4.0,2.0,20.0,0,0,1,0,0,1,56.0
314,35.0,6.7,1.0,1.0,1.0,18.354999999999993,0.0,1.0,1.0,1.0,23.0,0,0,1,0,0,1,42.0
315,85.0,1.4,1.0,1.0,1.0,11.674999999999994,0.0,0.0,8.0,3.0,17.0,0,1,0,0,1,0,19.0
316,315.0,23.0,1.0,1.0,0.0,16.139999999999993,0.0,0.0,9.0,5.0,22.0,0,1,0,0,1,0,69.0
317,49.0,6.25,1.0,0.0,1.0,18.304999999999993,0.0,0.0,9.0,4.0,26.0,0,1,0,0,0,1,53.3
318,111.0,3.0,1.0,0.0,0.0,17.40499999999999,0.0,0.0,1.0,4.0,29.0,0,0,1,0,0,1,13.0
319,100.0,3.0,0.0,1.0,0.0,21.07999999999999,1.0,0.0,7.0,0.0,13.0,0,0,1,0,0,1,7.0
320,80.0,2.2,0.0,0.0,0.0,15.83999999999999,0.0,0.0,4.0,0.0,22.0,1,0,0,0,0,1,17.5
321,49.0,7.88,1.0,1.0,1.0,12.059999999999992,0.0,0.0,9.0,5.0,8.0,0,1,0,0,0,1,29.1
322,85.0,1.78,1.0,1.0,1.0,10.20999999999999,0.0,0.0,5.0,2.0,6.0,0,1,0,0,1,0,20.0
323,315.0,58.3,1.0,1.0,0.0,16.114999999999988,0.0,0.0,4.0,3.0,26.0,0,1,0,0,1,0,36.0
324,278.0,15.0,1.0,0.0,1.0,21.91999999999999,0.0,0.0,8.0,5.0,4.0,0,1,0,0,0,1,41.0
325,85.0,0.3,1.0,0.0,0.0,16.85499999999999,0.0,0.0,6.0,1.0,12.0,0,1,0,0,1,0,2.0
326,150.0,8.97,0.0,1.0,0.0,16.89999999999999,0.0,1.0,3.0,6.0,25.0,0,0,1,0,0,1,152.0
327,111.0,0.5,1.0,0.0,0.0,18.93999999999999,0.0,0.0,6.0,5.0,8.0,0,1,0,0,1,0,3.0
328,88.0,8.99,0.0,1.0,1.0,16.73999999999999,1.0,0.0,4.0,1.0,6.0,0,1,0,0,1,0,59.0
329,88.0,9.03,0.0,1.0,1.0,14.499999999999991,1.0,0.0,6.0,3.0,4.0,0,1,0,0,1,0,58.0
330,35.0,5.5,1.0,1.0,1.0,12.949999999999992,0.0,0.0,9.0,4.0,6.0,0,1,0,0,0,1,42.0
331,150.0,44.96,0.0,1.0,0.0,18.444999999999993,0.0,1.0,2.0,5.0,16.0,0,0,1,1,0,0,189.0
332,49.0,9.84,0.0,0.0,1.0,18.06499999999999,0.0,0.0,4.0,0.0,21.0,0,1,0,0,0,1,14.0
333,85.0,9.71,0.0,1.0,1.0,13.26999999999999,0.0,0.0,8.0,4.0,2.0,0,1,0,0,0,1,50.0
334,88.0,5.88,0.0,0.0,0.0,15.79999999999999,0.0,0.0,1.0,3.0,25.0,0,1,0,0,1,0,33.8
335,49.0,6.11,0.0,1.0,0.0,13.91499999999999,0.0,0.0,5.0,4.0,20.0,0,1,0,0,1,0,87.8
336,35.0,16.0,1.0,1.0,1.0,14.854999999999992,0.0,1.0,1.0,3.0,10.0,0,0,1,0,0,1,83.0
337,88.0,14.6,0.0,0.0,0.0,18.129999999999992,0.0,0.0,12.0,1.0,18.0,1,0,0,0,0,1,86.0
338,80.0,0.1,0.0,0.0,0.0,16.98999999999999,0.0,0.0,8.0,3.0,27.0,1,0,0,0,0,1,0.7
339,85.0,9.7,0.0,1.0,0.0,18.94999999999999,0.0,1.0,2.0,2.0,20.0,0,0,1,1,0,0,50.0
340,49.0,8.57,1.0,0.0,1.0,17.51999999999999,0.0,0.0,12.0,2.0,6.0,0,0,1,0,0,1,50.1
341,111.0,7.7,1.0,1.0,0.0,18.39499999999999,0.0,1.0,12.0,0.0,8.0,0,0,1,0,0,1,34.0
342,111.0,5.3,1.0,1.0,0.0,23.36999999999999,0.0,1.0,2.0,4.0,28.0,0,0,1,0,0,1,22.0
343,88.0,11.27,1.0,1.0,1.0,18.29999999999999,0.0,0.0,11.0,0.0,9.0,0,1,0,0,1,0,90.1
344,85.0,11.35,0.0,1.0,0.0,12.15499999999999,0.0,0.0,7.0,0.0,30.0,0,1,0,0,1,0,88.0
345,278.0,61.0,0.0,1.0,0.0,18.96999999999999,0.0,0.0,5.0,6.0,8.0,0,1,0,0,0,1,194.0
346,49.0,6.23,1.0,0.0,1.0,18.66999999999999,0.0,0.0,6.0,6.0,28.0,0,1,0,0,0,1,94.0
347,85.0,3.96,1.0,0.0,1.0,11.09999999999999,0.0,1.0,12.0,4.0,11.0,0,0,1,1,0,0,36.0
348,49.0,6.11,1.0,0.0,1.0,11.969999999999992,0.0,0.0,4.0,5.0,22.0,0,1,0,0,0,1,47.2
349,60.0,3.5,1.0,1.0,1.0,14.259999999999991,0.0,0.0,10.0,5.0,14.0,0,1,0,0,0,1,51.0
350,80.0,13.57,1.0,0.0,1.0,14.479999999999992,1.0,0.0,10.0,4.0,18.0,0,1,0,0,0,1,291.0
351,111.0,8.7,1.0,0.0,1.0,13.184999999999992,1.0,0.0,6.0,0.0,27.0,0,1,0,0,0,1,67.0
352,150.0,11.0,1.0,1.0,1.0,15.504999999999992,0.0,0.0,7.0,3.0,4.0,0,1,0,1,0,0,77.0
353,49.0,6.15,0.0,1.0,1.0,15.189999999999989,0.0,0.0,10.0,6.0,11.0,0,1,0,0,1,0,114.5
354,35.0,4.8,1.0,1.0,1.0,12.034999999999991,0.0,0.0,9.0,2.0,12.0,0,1,0,0,0,1,41.0
355,315.0,36.7,1.0,1.0,0.0,21.80999999999999,0.0,0.0,12.0,3.0,2.0,0,0,1,0,1,0,115.0
356,88.0,17.7,0.0,0.0,0.0,23.09499999999999,0.0,0.0,4.0,2.0,4.0,0,1,0,0,1,0,123.9
357,49.0,10.04,1.0,1.0,1.0,13.56499999999999,0.0,0.0,3.0,5.0,24.0,0,0,1,0,0,1,46.9
358,35.0,9.5,1.0,1.0,1.0,13.964999999999991,0.0,0.0,5.0,2.0,14.0,0,1,0,0,0,1,63.0
359,150.0,26.17,1.0,1.0,0.0,17.449999999999992,0.0,0.0,5.0,1.0,19.0,0,1,0,1,0,0,115.0
360,49.0,13.62,1.0,0.0,1.0,16.189999999999994,0.0,0.0,10.0,5.0,5.0,0,1,0,0,1,0,45.2
361,49.0,6.91,1.0,0.0,1.0,13.539999999999992,0.0,0.0,2.0,2.0,23.0,0,0,1,0,0,1,47.6
362,80.0,7.96,1.0,0.0,1.0,15.184999999999992,0.0,0.0,7.0,1.0,5.0,0,1,0,0,1,0,79.0
363,49.0,7.24,1.0,0.0,1.0,15.064999999999992,0.0,0.0,2.0,3.0,27.0,0,0,1,0,0,1,50.7
364,88.0,0.8,0.0,0.0,0.0,12.404999999999992,0.0,0.0,1.0,2.0,2.0,1,0,0,0,0,1,7.6
365,85.0,0.33,1.0,0.0,0.0,13.714999999999993,0.0,0.0,6.0,2.0,8.0,0,1,0,0,1,0,2.0
366,88.0,2.72,0.0,0.0,0.0,14.494999999999992,0.0,0.0,7.0,6.0,7.0,1,0,0,0,0,1,22.5
367,60.0,7.0,1.0,1.0,1.0,16.52499999999999,1.0,0.0,3.0,2.0,3.0,0,0,1,0,0,1,6.0
368,80.0,2.1,0.0,0.0,0.0,18.984999999999992,0.0,1.0,3.0,4.0,20.0,0,1,0,0,0,0,44.0
369,49.0,2.3,1.0,0.0,1.0,15.479999999999993,0.0,0.0,3.0,5.0,17.0,0,0,1,0,0,1,16.4
370,80.0,0.1,0.0,0.0,0.0,16.474999999999994,0.0,0.0,3.0,0.0,9.0,1,0,0,0,0,1,0.7
371,60.0,11.0,1.0,1.0,1.0,16.864999999999995,0.0,0.0,5.0,5.0,13.0,0,1,0,0,0,1,61.0
372,80.0,8.0,0.0,0.0,1.0,14.769999999999992,0.0,0.0,11.0,0.0,9.0,0,1,0,0,1,0,54.0
373,85.0,16.8,0.0,0.0,1.0,13.754999999999992,1.0,0.0,7.0,6.0,28.0,0,1,0,0,0,1,45.0
374,88.0,1.34,0.0,0.0,0.0,8.869999999999992,0.0,0.0,6.0,1.0,4.0,1,0,0,0,0,1,26.6
375,111.0,1.88,1.0,1.0,0.0,3.3599999999999928,0.0,1.0,12.0,5.0,15.0,0,0,1,0,0,1,112.0
376,88.0,16.14,1.0,1.0,1.0,6.669999999999993,0.0,0.0,10.0,4.0,19.0,0,1,0,0,1,0,138.4
377,85.0,6.13,0.0,1.0,1.0,13.029999999999994,0.0,0.0,10.0,4.0,11.0,0,1,0,0,1,0,84.0
378,85.0,0.82,1.0,0.0,0.0,15.399999999999993,0.0,1.0,12.0,5.0,5.0,0,0,1,0,0,1,5.0
379,60.0,6.22,1.0,0.0,1.0,15.459999999999992,1.0,0.0,4.0,6.0,25.0,0,0,1,0,0,1,13.0
380,49.0,15.44,1.0,1.0,1.0,12.954999999999993,0.0,0.0,9.0,0.0,2.0,0,1,0,0,0,1,135.6
381,132.0,17.0,0.0,1.0,1.0,11.529999999999994,1.0,0.0,7.0,5.0,8.0,0,0,0,0,0,1,41.0
382,35.0,7.2,1.0,1.0,1.0,14.204999999999991,0.0,1.0,1.0,1.0,26.0,0,0,1,0,0,1,43.0
383,111.0,9.3,1.0,1.0,0.0,18.93999999999999,0.0,1.0,2.0,4.0,23.0,0,0,1,0,0,1,44.0
384,111.0,16.8,1.0,1.0,0.0,20.449999999999996,0.0,1.0,12.0,3.0,12.0,0,0,1,0,0,1,85.0
385,80.0,0.2,0.0,0.0,0.0,16.779999999999994,0.0,0.0,12.0,5.0,21.0,1,0,0,0,0,1,1.5
386,80.0,0.5,0.0,0.0,0.0,14.099999999999994,0.0,0.0,3.0,4.0,8.0,1,0,0,0,0,1,3.3
387,80.0,4.4,0.0,0.0,0.0,14.399999999999993,0.0,0.0,9.0,1.0,17.0,1,0,0,0,0,1,30.8
388,35.0,4.9,1.0,1.0,1.0,13.034999999999993,0.0,0.0,6.0,0.0,26.0,0,1,0,0,0,1,42.0
389,85.0,7.31,1.0,0.0,1.0,11.134999999999993,0.0,0.0,4.0,6.0,21.0,0,1,0,0,0,1,69.0
390,49.0,3.9,1.0,1.0,1.0,10.874999999999993,0.0,0.0,6.0,5.0,30.0,0,1,0,0,0,1,70.7
391,88.0,13.73,0.0,1.0,1.0,11.924999999999994,1.0,1.0,3.0,3.0,4.0,0,0,1,0,1,0,115.0
392,85.0,0.46,1.0,0.0,0.0,10.149999999999991,0.0,0.0,4.0,0.0,6.0,0,0,1,0,1,0,6.0
393,88.0,3.27,0.0,0.0,0.0,9.764999999999993,0.0,0.0,11.0,0.0,4.0,1,0,0,0,0,1,27.4
394,35.0,5.0,1.0,1.0,1.0,11.914999999999992,0.0,0.0,9.0,1.0,29.0,0,1,0,0,0,1,42.0
395,35.0,7.0,1.0,1.0,1.0,14.284999999999993,0.0,1.0,12.0,2.0,9.0,0,0,1,0,0,1,42.0
396,111.0,6.7,1.0,1.0,1.0,16.309999999999995,0.0,0.0,11.0,4.0,15.0,0,0,1,0,0,1,42.0
397,111.0,9.2,1.0,0.0,0.0,17.534999999999993,0.0,0.0,12.0,0.0,18.0,0,0,1,0,0,1,49.4
398,85.0,1.42,1.0,1.0,1.0,13.109999999999992,0.0,0.0,5.0,3.0,7.0,0,1,0,0,1,0,20.0
399,80.0,0.2,0.0,0.0,0.0,12.649999999999993,0.0,0.0,3.0,2.0,13.0,1,0,0,0,0,1,1.2
400,49.0,5.45,0.0,1.0,0.0,16.979999999999993,0.0,1.0,12.0,4.0,3.0,0,0,1,0,0,1,55.9
401,85.0,2.24,1.0,1.0,1.0,13.779999999999994,0.0,0.0,3.0,2.0,2.0,0,0,1,0,0,1,19.0
402,49.0,10.21,0.0,1.0,1.0,14.009999999999994,0.0,0.0,12.0,6.0,1.0,0,0,1,0,0,1,45.5
403,85.0,5.8,1.0,0.0,1.0,14.359999999999994,0.0,0.0,10.0,0.0,2.0,0,1,0,0,1,0,46.0
404,132.0,9.84,1.0,1.0,1.0,17.024999999999995,0.0,0.0,12.0,4.0,28.0,1,0,0,1,0,0,75.0
405,35.0,4.9,1.0,1.0,1.0,16.609999999999996,0.0,0.0,7.0,2.0,1.0,0,1,0,0,0,1,42.0
406,111.0,5.8,1.0,1.0,0.0,12.579999999999995,0.0,0.0,8.0,4.0,2.0,0,1,0,0,0,1,43.0
407,100.0,6.0,0.0,1.0,0.0,15.244999999999994,1.0,0.0,1.0,4.0,14.0,1,0,0,0,0,1,59.0
408,85.0,8.0,1.0,0.0,1.0,14.299999999999994,0.0,0.0,10.0,5.0,28.0,0,1,0,0,1,0,69.0
409,111.0,3.5,1.0,0.0,0.0,16.09499999999999,0.0,1.0,12.0,1.0,24.0,0,0,1,0,0,1,17.0
410,49.0,3.12,0.0,0.0,1.0,17.01499999999999,0.0,0.0,4.0,4.0,5.0,0,1,0,0,0,1,38.7
411,100.0,5.0,0.0,1.0,0.0,14.479999999999993,1.0,0.0,2.0,3.0,24.0,1,0,0,0,0,1,70.0
