,power(kW),trip_distance(km),quantity(kWh),tire_type,city,motor_way,country_roads,driving_style,park_heating,avg_speed(km/h),ecr_deviation,month,weekday,day
9497,85.0,20.0,1.4,2.0,1.0,1.0,1.0,2.0,0.0,42.0,-5.5,10.0,3.0,11.0
9498,85.0,20.0,3.5,2.0,1.0,1.0,1.0,2.0,0.0,48.0,4.7,10.0,3.0,11.0
9499,85.0,24.0,1.9,2.0,1.0,0.0,1.0,2.0,0.0,42.0,-4.7,10.0,2.0,10.0
9500,85.0,20.0,3.6,2.0,1.0,1.0,1.0,2.0,0.0,47.0,5.2,10.0,2.0,10.0
9501,85.0,20.0,1.6,2.0,1.0,1.0,1.0,2.0,0.0,37.0,-4.6,10.0,1.0,9.0
9502,85.0,20.0,3.4,2.0,1.0,1.0,1.0,2.0,0.0,46.0,4.4,10.0,1.0,9.0
9503,85.0,20.0,1.7,2.0,1.0,1.0,1.0,2.0,0.0,44.0,-4.2,10.0,0.0,8.0
9504,85.0,20.0,3.7,2.0,1.0,1.0,1.0,2.0,0.0,53.0,5.6,10.0,0.0,8.0
9505,85.0,22.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,50.0,1.1,10.0,6.0,7.0
9506,85.0,26.0,3.4,2.0,1.0,0.0,1.0,2.0,0.0,39.0,0.4,10.0,6.0,7.0
9507,85.0,192.0,22.8,2.0,0.0,1.0,0.0,2.0,0.0,69.0,-0.8,10.0,5.0,6.0
9508,85.0,162.0,18.0,2.0,0.0,1.0,0.0,2.0,0.0,79.0,-1.6,10.0,5.0,6.0
9509,85.0,24.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,37.0,-4.3,10.0,4.0,5.0
9510,85.0,20.0,3.5,2.0,1.0,1.0,1.0,2.0,0.0,49.0,4.9,10.0,4.0,5.0
9511,85.0,19.0,1.4,3.0,1.0,1.0,1.0,2.0,0.0,50.0,-5.2,10.0,3.0,4.0
9512,85.0,20.0,3.4,3.0,1.0,1.0,1.0,2.0,0.0,50.0,4.5,10.0,3.0,4.0
9513,85.0,13.0,1.6,3.0,1.0,0.0,0.0,2.0,0.0,23.0,-0.3,10.0,2.0,3.0
9514,85.0,163.0,20.4,3.0,0.0,1.0,0.0,2.0,0.0,66.0,-0.2,10.0,0.0,1.0
9515,85.0,51.0,7.1,3.0,1.0,0.0,1.0,2.0,0.0,40.0,1.3,10.0,0.0,1.0
9516,85.0,71.0,8.6,3.0,1.0,0.0,1.0,2.0,0.0,51.0,-0.6,9.0,5.0,29.0
9517,85.0,62.0,7.1,3.0,1.0,0.0,1.0,2.0,0.0,62.0,-1.3,9.0,5.0,29.0
9518,85.0,17.0,2.5,3.0,1.0,0.0,0.0,2.0,0.0,44.0,2.2,9.0,5.0,29.0
9519,85.0,36.0,4.9,3.0,1.0,0.0,1.0,2.0,0.0,56.0,0.8,9.0,5.0,29.0
9520,85.0,42.0,6.0,3.0,1.0,0.0,1.0,2.0,0.0,21.0,1.7,9.0,4.0,28.0
9521,85.0,6.0,0.8,3.0,1.0,0.0,0.0,2.0,0.0,31.0,0.9,9.0,4.0,28.0
9522,85.0,3.0,0.4,3.0,1.0,0.0,0.0,2.0,0.0,23.0,-0.4,9.0,2.0,26.0
9523,85.0,4.0,0.6,3.0,1.0,0.0,0.0,2.0,0.0,20.0,1.4,9.0,2.0,26.0
9524,85.0,230.0,27.8,3.0,0.0,1.0,0.0,2.0,0.0,69.0,-0.6,9.0,1.0,25.0
9525,85.0,63.0,6.9,3.0,1.0,0.0,1.0,2.0,0.0,40.0,-1.7,9.0,0.0,24.0
9526,85.0,20.0,3.7,3.0,1.0,1.0,1.0,2.0,0.0,42.0,5.7,9.0,0.0,24.0
9527,85.0,19.0,1.6,3.0,1.0,1.0,1.0,2.0,0.0,51.0,-4.4,9.0,4.0,21.0
9528,85.0,19.0,3.4,3.0,1.0,1.0,1.0,2.0,0.0,51.0,5.1,9.0,4.0,21.0
9529,85.0,10.0,1.5,3.0,1.0,0.0,0.0,2.0,0.0,13.0,2.2,9.0,3.0,20.0
9530,85.0,2.0,0.3,3.0,1.0,0.0,0.0,2.0,0.0,19.0,3.2,9.0,0.0,17.0
9531,85.0,4.0,0.5,3.0,1.0,0.0,0.0,2.0,0.0,24.0,-1.1,9.0,6.0,16.0
9532,85.0,4.0,0.5,3.0,1.0,0.0,0.0,2.0,0.0,25.0,-0.5,9.0,6.0,16.0
9533,85.0,19.0,1.4,3.0,1.0,1.0,1.0,2.0,0.0,50.0,-5.2,9.0,4.0,14.0
9534,85.0,20.0,3.5,3.0,1.0,1.0,1.0,2.0,0.0,51.0,5.0,9.0,4.0,14.0
9535,85.0,24.0,2.1,3.0,1.0,0.0,1.0,2.0,0.0,33.0,-3.8,9.0,3.0,13.0
9536,85.0,20.0,3.5,3.0,1.0,1.0,1.0,2.0,0.0,41.0,4.8,9.0,3.0,13.0
9537,85.0,19.0,1.4,3.0,1.0,1.0,1.0,2.0,0.0,41.0,-5.3,9.0,2.0,12.0
9538,85.0,20.0,3.4,3.0,1.0,1.0,1.0,2.0,0.0,47.0,4.1,9.0,2.0,12.0
9539,85.0,19.0,1.3,3.0,1.0,1.0,1.0,2.0,0.0,54.0,-5.9,9.0,1.0,11.0
9540,85.0,20.0,3.5,3.0,1.0,1.0,1.0,2.0,0.0,50.0,4.8,9.0,1.0,11.0
9541,85.0,24.0,1.8,3.0,1.0,0.0,1.0,2.0,0.0,34.0,-5.4,9.0,0.0,10.0
9542,85.0,20.0,3.3,3.0,1.0,1.0,1.0,2.0,0.0,47.0,3.9,9.0,0.0,10.0
9543,85.0,178.0,20.8,3.0,0.0,1.0,0.0,2.0,0.0,61.0,-1.0,9.0,6.0,9.0
9544,85.0,82.0,9.3,3.0,1.0,0.0,1.0,2.0,0.0,73.0,-1.4,9.0,6.0,9.0
9545,85.0,14.0,1.6,3.0,1.0,0.0,0.0,2.0,0.0,58.0,-1.3,9.0,5.0,8.0
9546,85.0,14.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,61.0,1.7,9.0,5.0,8.0
9547,85.0,264.0,30.1,3.0,0.0,1.0,0.0,2.0,0.0,68.0,-1.3,9.0,4.0,7.0
9548,85.0,14.0,1.7,3.0,1.0,0.0,0.0,2.0,0.0,61.0,-0.3,9.0,4.0,7.0
9549,85.0,24.0,2.2,3.0,1.0,0.0,1.0,2.0,0.0,25.0,-3.7,9.0,3.0,6.0
9550,85.0,20.0,3.7,3.0,1.0,1.0,1.0,2.0,0.0,42.0,5.7,9.0,3.0,6.0
9551,85.0,4.0,0.7,3.0,1.0,0.0,0.0,2.0,0.0,8.0,4.1,9.0,2.0,5.0
9552,85.0,20.0,1.6,3.0,1.0,1.0,1.0,2.0,0.0,31.0,-4.6,9.0,1.0,4.0
9553,85.0,20.0,3.3,3.0,1.0,1.0,1.0,2.0,0.0,46.0,4.0,9.0,1.0,4.0
9554,85.0,19.0,1.4,3.0,1.0,1.0,1.0,2.0,0.0,49.0,-5.1,9.0,0.0,3.0
9555,85.0,19.0,3.2,3.0,1.0,1.0,1.0,2.0,0.0,46.0,4.1,9.0,0.0,3.0
9556,85.0,13.0,1.5,3.0,1.0,0.0,0.0,2.0,0.0,23.0,-0.9,9.0,6.0,2.0
9557,85.0,77.0,9.3,3.0,1.0,0.0,1.0,2.0,0.0,52.0,-0.6,9.0,5.0,1.0
9558,85.0,19.0,2.3,3.0,1.0,1.0,1.0,2.0,0.0,32.0,-0.7,9.0,5.0,1.0
9559,85.0,13.0,1.4,3.0,1.0,0.0,0.0,2.0,0.0,22.0,-1.9,8.0,2.0,22.0
9560,85.0,19.0,1.0,3.0,1.0,1.0,1.0,2.0,0.0,46.0,-7.3,8.0,2.0,22.0
9561,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,51.0,3.5,8.0,2.0,22.0
9562,85.0,311.0,33.0,3.0,0.0,1.0,0.0,2.0,0.0,77.0,-2.1,8.0,1.0,21.0
9563,85.0,294.0,30.3,3.0,0.0,1.0,0.0,2.0,0.0,55.0,-2.4,8.0,1.0,21.0
9564,85.0,13.0,1.5,3.0,1.0,0.0,0.0,2.0,0.0,46.0,-1.5,8.0,0.0,20.0
9565,85.0,43.0,4.4,3.0,1.0,0.0,1.0,2.0,0.0,37.0,-2.5,8.0,0.0,20.0
9566,85.0,28.0,3.4,3.0,1.0,0.0,1.0,2.0,0.0,48.0,-0.7,8.0,0.0,20.0
9567,85.0,6.0,0.6,3.0,1.0,0.0,0.0,2.0,0.0,23.0,-3.4,8.0,0.0,20.0
9568,85.0,19.0,2.9,3.0,1.0,1.0,1.0,2.0,0.0,47.0,2.3,8.0,6.0,19.0
9569,85.0,19.0,1.8,3.0,1.0,1.0,1.0,2.0,0.0,51.0,-3.4,8.0,6.0,19.0
9570,85.0,20.0,2.5,3.0,1.0,1.0,1.0,2.0,0.0,32.0,-0.4,8.0,6.0,19.0
9571,85.0,4.0,0.2,3.0,1.0,0.0,0.0,2.0,0.0,28.0,-6.9,8.0,5.0,18.0
9572,85.0,21.0,2.6,3.0,1.0,0.0,1.0,2.0,0.0,21.0,-0.3,8.0,5.0,18.0
9573,85.0,56.0,5.4,3.0,1.0,0.0,1.0,2.0,0.0,46.0,-3.1,8.0,5.0,18.0
9574,85.0,58.0,5.7,3.0,1.0,0.0,1.0,2.0,0.0,31.0,-2.8,8.0,4.0,17.0
9575,85.0,345.0,38.3,3.0,0.0,1.0,0.0,2.0,0.0,61.0,-1.6,8.0,3.0,16.0
9576,85.0,8.0,0.6,3.0,1.0,0.0,0.0,2.0,0.0,24.0,-5.4,8.0,3.0,16.0
9577,85.0,323.0,35.5,3.0,0.0,1.0,0.0,2.0,0.0,76.0,-1.7,8.0,2.0,15.0
9578,85.0,2.0,0.3,3.0,1.0,0.0,0.0,2.0,0.0,20.0,1.5,8.0,1.0,14.0
9579,85.0,25.0,2.1,3.0,1.0,0.0,1.0,2.0,0.0,34.0,-4.2,8.0,1.0,14.0
9580,85.0,20.0,3.4,3.0,1.0,1.0,1.0,2.0,0.0,47.0,4.3,8.0,1.0,14.0
9581,85.0,19.0,1.8,3.0,1.0,1.0,1.0,2.0,0.0,45.0,-3.0,8.0,0.0,13.0
9582,85.0,20.0,3.4,3.0,1.0,1.0,1.0,2.0,0.0,51.0,4.4,8.0,0.0,13.0
9583,85.0,356.0,45.2,3.0,0.0,1.0,0.0,2.0,0.0,71.0,0.0,8.0,6.0,12.0
9584,85.0,3.0,0.4,3.0,1.0,0.0,0.0,2.0,0.0,26.0,0.0,8.0,6.0,12.0
9585,85.0,5.0,0.5,3.0,1.0,0.0,0.0,2.0,0.0,21.0,-2.6,8.0,6.0,12.0
9586,85.0,272.0,29.9,3.0,0.0,1.0,0.0,2.0,0.0,72.0,-1.7,8.0,5.0,11.0
9587,85.0,19.0,1.3,3.0,1.0,1.0,1.0,2.0,0.0,48.0,-6.1,8.0,4.0,10.0
9588,85.0,19.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,49.0,3.2,8.0,4.0,10.0
9589,85.0,22.0,1.3,3.0,1.0,0.0,1.0,2.0,0.0,41.0,-6.8,8.0,3.0,9.0
9590,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,53.0,3.7,8.0,3.0,9.0
9591,85.0,19.0,1.3,3.0,1.0,1.0,1.0,2.0,0.0,24.0,-6.0,8.0,2.0,8.0
9592,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,42.0,3.8,8.0,2.0,8.0
9593,85.0,20.0,1.2,3.0,1.0,1.0,1.0,2.0,0.0,46.0,-6.7,8.0,1.0,7.0
9594,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,50.0,3.4,8.0,1.0,7.0
9595,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,47.0,3.4,8.0,0.0,6.0
9596,85.0,22.0,1.6,3.0,1.0,0.0,1.0,2.0,0.0,43.0,-5.4,8.0,0.0,6.0
9597,85.0,20.0,1.2,3.0,1.0,1.0,1.0,2.0,0.0,49.0,-6.6,8.0,4.0,3.0
9598,85.0,19.0,2.9,3.0,1.0,1.0,1.0,2.0,0.0,49.0,2.3,8.0,4.0,3.0
9599,85.0,22.0,1.6,3.0,1.0,0.0,1.0,2.0,0.0,42.0,-5.5,8.0,3.0,2.0
9600,85.0,19.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,53.0,3.2,8.0,3.0,2.0
9601,85.0,20.0,1.4,3.0,1.0,1.0,1.0,2.0,0.0,46.0,-5.5,8.0,2.0,1.0
9602,85.0,22.0,3.3,3.0,1.0,0.0,1.0,2.0,0.0,46.0,2.5,8.0,2.0,1.0
9603,85.0,21.0,1.4,3.0,1.0,0.0,1.0,2.0,0.0,46.0,-5.9,7.0,1.0,31.0
9604,85.0,16.0,1.7,3.0,1.0,0.0,0.0,2.0,0.0,29.0,-2.3,7.0,1.0,31.0
9605,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,49.0,3.6,7.0,1.0,31.0
9606,85.0,20.0,1.2,3.0,1.0,1.0,1.0,2.0,0.0,47.0,-6.6,7.0,0.0,30.0
9607,85.0,19.0,2.9,3.0,1.0,1.0,1.0,2.0,0.0,53.0,2.6,7.0,0.0,30.0
9608,85.0,83.0,10.0,3.0,1.0,0.0,1.0,2.0,0.0,71.0,-0.7,7.0,6.0,29.0
9609,85.0,84.0,10.6,3.0,1.0,0.0,1.0,2.0,0.0,69.0,-0.1,7.0,5.0,28.0
9610,85.0,30.0,3.2,3.0,1.0,0.0,1.0,2.0,0.0,38.0,-1.9,7.0,5.0,28.0
9611,85.0,19.0,1.4,3.0,1.0,1.0,1.0,2.0,0.0,52.0,-5.4,7.0,4.0,27.0
9612,85.0,19.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,52.0,3.3,7.0,4.0,27.0
9613,85.0,19.0,1.4,3.0,1.0,1.0,1.0,2.0,0.0,50.0,-5.5,7.0,3.0,26.0
9614,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,48.0,3.4,7.0,3.0,26.0
9615,85.0,29.0,2.2,3.0,1.0,0.0,1.0,2.0,0.0,31.0,-5.0,7.0,2.0,25.0
9616,85.0,19.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,47.0,2.9,7.0,2.0,25.0
9617,85.0,1.0,0.1,3.0,1.0,0.0,0.0,2.0,0.0,15.0,1.5,7.0,2.0,25.0
9618,85.0,21.0,1.5,3.0,1.0,0.0,1.0,2.0,0.0,52.0,-5.7,7.0,1.0,24.0
9619,85.0,4.0,0.4,3.0,1.0,0.0,0.0,2.0,0.0,25.0,-1.8,7.0,1.0,24.0
9620,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,47.0,3.4,7.0,1.0,24.0
9621,85.0,24.0,1.8,3.0,1.0,0.0,1.0,2.0,0.0,38.0,-5.4,7.0,0.0,23.0
9622,85.0,20.0,3.3,3.0,1.0,1.0,1.0,2.0,0.0,48.0,3.8,7.0,0.0,23.0
9623,85.0,22.0,1.3,3.0,1.0,0.0,1.0,2.0,0.0,38.0,-6.6,7.0,6.0,22.0
9624,85.0,20.0,3.3,3.0,1.0,1.0,1.0,2.0,0.0,56.0,4.0,7.0,5.0,21.0
9625,85.0,19.0,1.4,3.0,1.0,1.0,1.0,2.0,0.0,52.0,-5.5,7.0,4.0,20.0
9626,85.0,20.0,3.2,3.0,1.0,1.0,1.0,2.0,0.0,49.0,3.5,7.0,4.0,20.0
9627,85.0,22.0,1.5,3.0,1.0,0.0,1.0,2.0,0.0,43.0,-5.9,7.0,3.0,19.0
9628,85.0,1.0,0.1,3.0,1.0,0.0,0.0,2.0,0.0,21.0,-2.6,7.0,3.0,19.0
9629,85.0,20.0,3.2,3.0,1.0,1.0,1.0,2.0,0.0,48.0,3.2,7.0,3.0,19.0
9630,85.0,19.0,1.3,3.0,1.0,1.0,1.0,2.0,0.0,49.0,-6.1,7.0,2.0,18.0
9631,85.0,20.0,3.3,3.0,1.0,1.0,1.0,2.0,0.0,54.0,3.7,7.0,2.0,18.0
9632,85.0,2.0,0.3,3.0,1.0,0.0,0.0,2.0,0.0,23.0,0.1,7.0,1.0,17.0
9633,85.0,21.0,1.4,3.0,1.0,0.0,1.0,2.0,0.0,53.0,-5.9,7.0,1.0,17.0
9634,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,48.0,3.5,7.0,1.0,17.0
9635,85.0,25.0,1.9,3.0,1.0,0.0,1.0,2.0,0.0,38.0,-5.1,7.0,0.0,16.0
9636,85.0,20.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,54.0,3.0,7.0,0.0,16.0
9637,85.0,176.0,19.5,3.0,0.0,1.0,0.0,2.0,0.0,64.0,-1.6,7.0,6.0,15.0
9638,85.0,200.0,20.0,3.0,0.0,1.0,0.0,2.0,0.0,68.0,-2.7,7.0,4.0,13.0
9639,85.0,20.0,3.4,3.0,1.0,1.0,1.0,2.0,0.0,48.0,4.3,7.0,4.0,13.0
9640,85.0,22.0,1.7,3.0,1.0,0.0,1.0,2.0,0.0,42.0,-5.1,7.0,3.0,12.0
9641,85.0,20.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,46.0,3.0,7.0,3.0,12.0
9642,85.0,24.0,2.2,3.0,1.0,0.0,1.0,2.0,0.0,38.0,-3.5,7.0,2.0,11.0
9643,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,47.0,3.4,7.0,2.0,11.0
9644,85.0,22.0,2.1,3.0,1.0,0.0,1.0,2.0,0.0,34.0,-3.0,7.0,1.0,10.0
9645,85.0,2.0,0.3,3.0,1.0,0.0,0.0,2.0,0.0,32.0,1.9,7.0,1.0,10.0
9646,85.0,19.0,3.2,3.0,1.0,1.0,1.0,2.0,0.0,47.0,4.1,7.0,1.0,10.0
9647,85.0,22.0,1.7,3.0,1.0,0.0,1.0,2.0,0.0,42.0,-4.8,7.0,0.0,9.0
9648,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,43.0,3.5,7.0,0.0,9.0
9649,85.0,82.0,9.8,3.0,1.0,0.0,1.0,2.0,0.0,75.0,-0.7,7.0,0.0,9.0
9650,85.0,164.0,18.9,3.0,0.0,1.0,0.0,2.0,0.0,64.0,-1.2,7.0,6.0,8.0
9651,85.0,103.0,12.6,3.0,1.0,0.0,1.0,2.0,0.0,51.0,-0.5,7.0,6.0,8.0
9652,85.0,159.0,17.6,3.0,0.0,1.0,0.0,2.0,0.0,75.0,-1.6,7.0,5.0,7.0
9653,85.0,87.0,9.4,3.0,1.0,0.0,1.0,2.0,0.0,54.0,-1.9,7.0,5.0,7.0
9654,85.0,19.0,3.2,3.0,1.0,1.0,1.0,2.0,0.0,51.0,4.2,7.0,4.0,6.0
9655,85.0,22.0,1.8,3.0,1.0,0.0,1.0,2.0,0.0,32.0,-4.7,7.0,4.0,6.0
9656,85.0,1.0,0.1,3.0,1.0,0.0,0.0,2.0,0.0,17.0,-1.0,7.0,4.0,6.0
9657,85.0,19.0,1.3,3.0,1.0,1.0,1.0,2.0,0.0,47.0,-6.1,7.0,3.0,5.0
9658,85.0,20.0,2.9,3.0,1.0,1.0,1.0,2.0,0.0,47.0,1.7,7.0,3.0,5.0
9659,85.0,19.0,1.2,3.0,1.0,1.0,1.0,2.0,0.0,48.0,-6.5,7.0,2.0,4.0
9660,85.0,19.0,3.2,3.0,1.0,1.0,1.0,2.0,0.0,45.0,3.9,7.0,2.0,4.0
9661,85.0,2.0,0.2,3.0,1.0,0.0,0.0,2.0,0.0,21.0,-4.9,7.0,2.0,4.0
9662,85.0,3.0,0.4,3.0,1.0,0.0,0.0,2.0,0.0,28.0,-0.3,7.0,1.0,3.0
9663,85.0,21.0,1.4,3.0,1.0,0.0,1.0,2.0,0.0,46.0,-6.1,7.0,1.0,3.0
9664,85.0,19.0,2.9,3.0,1.0,1.0,1.0,2.0,0.0,50.0,2.5,7.0,1.0,3.0
9665,85.0,19.0,1.4,3.0,1.0,1.0,1.0,2.0,0.0,50.0,-5.4,7.0,0.0,2.0
9666,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,45.0,3.5,7.0,0.0,2.0
9667,85.0,4.0,0.4,3.0,1.0,0.0,0.0,2.0,0.0,19.0,-1.8,7.0,6.0,1.0
9668,85.0,5.0,0.6,3.0,1.0,0.0,0.0,2.0,0.0,19.0,-1.2,7.0,6.0,1.0
9669,85.0,42.0,4.9,3.0,1.0,0.0,1.0,2.0,0.0,57.0,-1.1,6.0,5.0,30.0
9670,85.0,50.0,6.1,3.0,1.0,0.0,1.0,2.0,0.0,58.0,-0.5,6.0,5.0,30.0
9671,85.0,20.0,1.5,3.0,1.0,1.0,1.0,2.0,0.0,41.0,-5.0,6.0,4.0,29.0
9672,85.0,19.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,50.0,2.9,6.0,4.0,29.0
9673,85.0,19.0,2.8,3.0,1.0,1.0,1.0,2.0,0.0,49.0,2.2,6.0,3.0,28.0
9674,85.0,22.0,1.6,3.0,1.0,0.0,1.0,2.0,0.0,44.0,-5.4,6.0,3.0,28.0
9675,85.0,19.0,1.4,3.0,1.0,1.0,1.0,2.0,0.0,50.0,-5.5,6.0,2.0,27.0
9676,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,50.0,3.8,6.0,2.0,27.0
9677,85.0,2.0,0.3,3.0,1.0,0.0,0.0,2.0,0.0,24.0,1.8,6.0,1.0,26.0
9678,85.0,21.0,1.6,3.0,1.0,0.0,1.0,2.0,0.0,52.0,-5.0,6.0,1.0,26.0
9679,85.0,19.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,48.0,3.2,6.0,1.0,26.0
9680,85.0,24.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,37.0,-4.3,6.0,0.0,25.0
9681,85.0,19.0,3.2,3.0,1.0,1.0,1.0,2.0,0.0,46.0,4.2,6.0,0.0,25.0
9682,85.0,4.0,0.5,3.0,1.0,0.0,0.0,2.0,0.0,16.0,-0.5,6.0,6.0,24.0
9683,85.0,4.0,0.7,3.0,1.0,0.0,0.0,2.0,0.0,26.0,4.2,6.0,5.0,23.0
9684,85.0,4.0,0.2,3.0,1.0,0.0,0.0,2.0,0.0,26.0,-7.2,6.0,5.0,23.0
9685,85.0,22.0,1.7,3.0,1.0,0.0,1.0,2.0,0.0,29.0,-5.0,6.0,4.0,22.0
9686,85.0,19.0,3.4,3.0,1.0,1.0,1.0,2.0,0.0,49.0,5.0,6.0,4.0,22.0
9687,85.0,19.0,1.5,3.0,1.0,1.0,1.0,2.0,0.0,33.0,-4.7,6.0,3.0,21.0
9688,85.0,19.0,3.3,3.0,1.0,1.0,1.0,2.0,0.0,46.0,4.5,6.0,3.0,21.0
9689,85.0,5.0,0.5,3.0,1.0,0.0,0.0,2.0,0.0,24.0,-2.0,6.0,2.0,20.0
9690,85.0,19.0,1.3,3.0,1.0,1.0,1.0,2.0,0.0,38.0,-5.6,6.0,2.0,20.0
9691,85.0,19.0,3.2,3.0,1.0,1.0,1.0,2.0,0.0,52.0,3.9,6.0,2.0,20.0
9692,85.0,23.0,3.3,3.0,1.0,0.0,1.0,2.0,0.0,41.0,1.5,6.0,1.0,19.0
9693,85.0,15.0,1.6,3.0,1.0,0.0,0.0,2.0,0.0,31.0,-1.8,6.0,1.0,19.0
9694,85.0,21.0,1.5,3.0,1.0,0.0,1.0,2.0,0.0,49.0,-5.7,6.0,1.0,19.0
9695,85.0,3.0,0.5,3.0,1.0,0.0,0.0,2.0,0.0,17.0,4.0,6.0,1.0,19.0
9696,85.0,29.0,2.4,3.0,1.0,0.0,1.0,2.0,0.0,35.0,-4.3,6.0,0.0,18.0
9697,85.0,19.0,3.2,3.0,1.0,1.0,1.0,2.0,0.0,49.0,3.9,6.0,0.0,18.0
9698,85.0,4.0,0.5,3.0,1.0,0.0,0.0,2.0,0.0,26.0,-1.4,6.0,6.0,17.0
9699,85.0,4.0,0.5,3.0,1.0,0.0,0.0,2.0,0.0,23.0,-0.7,6.0,6.0,17.0
9700,85.0,5.0,0.6,3.0,1.0,0.0,0.0,2.0,0.0,22.0,-1.3,6.0,6.0,17.0
9701,85.0,22.0,1.4,3.0,1.0,0.0,1.0,2.0,0.0,50.0,-6.5,6.0,5.0,16.0
9702,85.0,22.0,3.5,3.0,1.0,0.0,1.0,2.0,0.0,46.0,3.4,6.0,5.0,16.0
9703,85.0,19.0,1.2,3.0,1.0,1.0,1.0,2.0,0.0,44.0,-6.3,6.0,4.0,15.0
9704,85.0,19.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,47.0,3.0,6.0,4.0,15.0
9705,85.0,22.0,2.0,3.0,1.0,0.0,1.0,2.0,0.0,42.0,-3.5,6.0,3.0,14.0
9706,85.0,19.0,3.3,3.0,1.0,1.0,1.0,2.0,0.0,48.0,4.6,6.0,3.0,14.0
9707,85.0,19.0,1.5,3.0,1.0,1.0,1.0,2.0,0.0,48.0,-5.0,6.0,2.0,13.0
9708,85.0,19.0,3.2,3.0,1.0,1.0,1.0,2.0,0.0,47.0,4.0,6.0,2.0,13.0
9709,85.0,2.0,0.3,3.0,1.0,0.0,0.0,2.0,0.0,25.0,0.5,6.0,1.0,12.0
9710,85.0,21.0,1.6,3.0,1.0,0.0,1.0,2.0,0.0,44.0,-5.0,6.0,1.0,12.0
9711,85.0,19.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,45.0,3.3,6.0,1.0,12.0
9712,85.0,12.0,1.3,3.0,1.0,0.0,0.0,2.0,0.0,29.0,-1.7,6.0,0.0,11.0
9713,85.0,5.0,0.6,3.0,1.0,0.0,0.0,2.0,0.0,17.0,-1.2,6.0,0.0,11.0
9714,85.0,1.0,0.1,3.0,1.0,0.0,0.0,2.0,0.0,14.0,-3.6,6.0,0.0,11.0
9715,85.0,20.0,2.1,3.0,1.0,1.0,1.0,2.0,0.0,25.0,-2.1,6.0,6.0,10.0
9716,85.0,179.0,22.2,3.0,0.0,1.0,0.0,2.0,0.0,78.0,-0.3,6.0,5.0,9.0
9717,85.0,217.0,25.2,3.0,0.0,1.0,0.0,2.0,0.0,51.0,-1.1,6.0,4.0,1.0
9718,85.0,12.0,1.3,3.0,1.0,0.0,0.0,2.0,0.0,30.0,-1.8,6.0,4.0,1.0
9719,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,43.0,3.8,5.0,2.0,30.0
9720,85.0,35.0,2.8,3.0,1.0,0.0,1.0,2.0,0.0,33.0,-4.6,5.0,2.0,30.0
9721,85.0,24.0,2.1,3.0,1.0,0.0,1.0,2.0,0.0,40.0,-4.0,5.0,1.0,29.0
9722,85.0,19.0,3.1,3.0,1.0,1.0,1.0,2.0,0.0,49.0,3.4,5.0,1.0,29.0
9723,85.0,19.0,1.3,3.0,1.0,1.0,1.0,2.0,0.0,49.0,-6.1,5.0,0.0,28.0
9724,85.0,19.0,3.0,3.0,1.0,1.0,1.0,2.0,0.0,43.0,3.1,5.0,0.0,28.0
9725,85.0,8.0,0.9,3.0,1.0,0.0,0.0,2.0,0.0,29.0,-1.3,5.0,6.0,27.0
9726,85.0,9.0,1.1,3.0,1.0,0.0,0.0,2.0,0.0,31.0,-1.0,5.0,6.0,27.0
9727,85.0,3.0,0.3,3.0,1.0,0.0,0.0,2.0,0.0,16.0,-1.4,5.0,5.0,26.0
9728,85.0,22.0,1.5,3.0,1.0,0.0,1.0,2.0,0.0,42.0,-6.0,5.0,4.0,25.0
9729,85.0,19.0,3.2,3.0,1.0,1.0,1.0,2.0,0.0,46.0,4.1,5.0,4.0,25.0
